id,date,table_id,duration,red_goal,blue_goal,winner
21987,2023-04-05,25,840,7,4,RED
1878,2023-07-17,8,899,10,1,RED
5301,2023-07-14,10,475,4,4,TIE
24526,2025-03-02,2,1029,1,7,BLUE
16904,2025-02-24,29,709,0,2,BLUE
1264,2024-06-12,6,1020,8,0,RED
13519,2024-09-20,19,1200,0,10,BLUE
14664,2023-07-29,3,499,9,4,RED
2284,2023-06-18,14,1110,10,8,RED
13570,2025-07-10,21,862,10,10,TIE
10568,2024-07-29,9,829,6,9,BLUE
14933,2024-05-15,16,431,10,4,RED
23928,2025-12-05,11,780,2,9,BLUE
13837,2025-10-06,11,494,9,0,RED
15433,2025-06-08,23,583,5,3,RED
19595,2025-01-14,26,936,0,4,BLUE
13563,2024-01-15,20,540,0,3,BLUE
8713,2025-10-04,25,360,0,4,BLUE
1146,2023-06-11,6,1200,9,5,RED
15498,2024-11-29,9,1071,4,3,RED
15104,2023-05-17,23,480,7,10,BLUE
5347,2025-05-29,29,780,9,6,RED
23356,2024-01-23,16,664,4,10,BLUE
22981,2024-07-26,6,794,0,0,TIE
9285,2025-03-20,27,906,3,4,BLUE
15042,2025-10-22,22,744,5,7,BLUE
21927,2023-12-23,26,1090,4,10,BLUE
153,2025-09-19,12,600,5,3,RED
8685,2025-02-02,4,433,7,1,RED
6487,2025-05-21,29,360,9,1,RED
8307,2023-01-21,10,671,6,1,RED
4349,2024-07-01,23,540,6,10,BLUE
14892,2023-10-29,25,491,2,9,BLUE
18170,2025-12-06,5,394,9,3,RED
7132,2025-05-02,27,907,8,7,RED
4724,2025-03-11,12,960,3,0,RED
22286,2023-07-20,19,660,8,2,RED
414,2024-11-09,14,1079,3,8,BLUE
6329,2023-04-29,28,900,5,9,BLUE
7102,2023-02-24,12,1200,3,2,RED
10104,2025-03-20,22,729,4,10,BLUE
6805,2025-07-05,19,859,6,10,BLUE
23882,2024-10-24,10,1172,2,10,BLUE
19759,2025-02-10,12,960,2,7,BLUE
5486,2025-06-05,15,1080,7,10,BLUE
11359,2025-04-19,24,440,9,10,BLUE
4532,2024-10-29,16,720,10,2,RED
20310,2024-07-24,27,838,3,6,BLUE
12889,2025-08-28,26,395,10,5,RED
12931,2025-09-11,25,1006,2,3,BLUE
12011,2025-10-25,4,824,1,8,BLUE
15479,2024-05-01,28,480,6,0,RED
1817,2023-08-22,3,540,2,10,BLUE
5964,2025-10-20,29,785,10,6,RED
6859,2024-04-28,16,447,2,4,BLUE
19285,2024-08-17,6,803,4,7,BLUE
2750,2025-03-29,6,1140,6,2,RED
19619,2023-05-20,3,660,1,5,BLUE
1141,2025-12-28,30,980,8,4,RED
1576,2025-02-12,9,960,9,7,RED
4405,2024-05-15,3,367,7,7,TIE
14848,2025-09-06,4,1060,0,5,BLUE
945,2024-07-24,4,420,5,0,RED
15051,2023-12-25,16,1200,1,7,BLUE
22473,2025-02-24,14,1080,1,6,BLUE
10823,,10,656,6,0,RED
10578,2025-02-24,12,602,3,1,RED
6344,2023-05-31,20,1189,3,5,BLUE
3619,2024-10-17,17,1052,7,5,RED
16204,2025-05-03,19,796,2,5,BLUE
3835,2023-11-06,19,1200,2,7,BLUE
1407,2023-03-30,2,376,2,8,BLUE
7304,2024-10-01,11,936,1,9,BLUE
16056,2024-12-07,18,360,1,7,BLUE
4402,2024-01-16,2,1067,6,1,RED
10158,2023-11-13,3,814,8,0,RED
20894,2024-09-16,17,660,5,7,BLUE
20273,2023-12-21,4,1075,5,4,RED
17469,2025-03-07,27,709,7,3,RED
5735,2025-01-13,4,360,10,4,RED
17286,2024-04-07,14,1200,6,7,BLUE
24286,2023-05-26,10,327,7,0,RED
12115,2025-01-27,10,727,3,8,BLUE
10430,2024-06-05,12,744,4,1,RED
900,2023-05-08,12,767,1,1,TIE
11029,2023-02-08,18,1133,10,3,RED
4698,2025-03-16,27,1114,5,1,RED
1515,2025-09-28,7,410,7,7,TIE
12312,2023-06-22,23,660,8,1,RED
23845,2024-12-19,10,1200,3,3,TIE
10242,2025-03-16,12,534,4,10,BLUE
19453,2024-06-17,22,1140,3,1,RED
10207,2025-05-16,17,900,8,7,RED
19261,2024-09-01,1,609,7,10,BLUE
5942,2023-04-23,6,333,4,4,TIE
14755,2025-10-23,21,1020,0,3,BLUE
12864,2025-12-23,16,905,6,1,RED
18403,,7,1093,2,2,TIE
9465,2023-11-21,28,543,3,10,BLUE
5999,2023-12-11,16,776,1,1,TIE
17011,,1,817,1,7,BLUE
23089,2024-09-01,13,1064,2,6,BLUE
14980,2023-05-10,19,329,9,3,RED
18719,2025-08-30,10,867,9,0,RED
17806,2025-06-30,4,1199,1,6,BLUE
18290,2023-06-24,21,540,7,0,RED
2036,2025-09-12,15,913,10,1,RED
9553,2025-06-08,3,510,10,8,RED
22448,2025-06-07,16,929,2,5,BLUE
18935,2024-02-28,12,566,7,1,RED
630,2023-09-30,24,425,4,2,RED
5281,,29,1158,2,3,BLUE
3914,2024-07-26,2,590,8,10,BLUE
18544,2025-08-30,19,780,4,5,BLUE
755,2025-08-25,15,535,3,8,BLUE
8573,2023-12-07,11,1025,8,10,BLUE
21196,2024-10-22,2,480,0,2,BLUE
2324,2024-01-02,28,720,9,5,RED
4863,2023-02-01,4,954,6,0,RED
4658,2024-12-18,25,780,8,10,BLUE
19288,2024-09-21,7,760,9,2,RED
12364,2023-10-27,14,1080,10,6,RED
12846,2023-07-09,2,791,10,5,RED
23425,2024-06-11,21,1140,3,7,BLUE
6887,2025-11-08,19,480,0,7,BLUE
3504,2025-10-27,30,1140,9,2,RED
15186,2025-12-26,22,1020,5,1,RED
10707,2024-03-10,27,421,6,6,TIE
3582,2024-08-19,3,915,6,5,RED
9781,2025-12-23,14,742,6,5,RED
13476,2023-10-03,19,1080,3,6,BLUE
13888,2024-06-17,30,1170,5,4,RED
9447,2024-01-22,23,648,10,5,RED
7945,2025-12-01,21,1119,9,9,TIE
16417,2024-10-17,19,1080,2,2,TIE
24157,2025-07-25,26,960,5,2,RED
22029,2024-04-18,14,960,9,9,TIE
14607,2023-12-02,13,465,10,0,RED
635,2025-06-12,19,642,9,4,RED
22572,2023-10-02,8,1200,4,0,RED
14299,2024-11-09,10,960,9,2,RED
6130,2024-11-13,11,992,7,7,TIE
24809,2025-02-12,26,359,5,0,RED
4808,2023-11-12,25,960,7,0,RED
24706,2024-07-01,30,896,0,7,BLUE
9535,2023-08-21,17,743,2,0,RED
19886,2024-04-03,13,540,7,6,RED
15730,2024-05-25,27,811,4,1,RED
20908,2025-05-09,10,374,4,10,BLUE
430,2025-08-14,21,840,10,9,RED
11280,2024-05-18,18,675,1,10,BLUE
5114,2024-04-23,18,840,3,9,BLUE
6813,2023-01-22,9,960,7,5,RED
4326,2025-01-12,7,629,1,8,BLUE
10168,2023-01-30,19,1124,8,2,RED
24992,2024-08-14,23,817,5,0,RED
10240,2025-11-25,8,809,8,6,RED
5769,2024-06-21,28,389,8,5,RED
13696,2025-08-16,11,1135,8,1,RED
22325,2024-01-17,26,508,3,8,BLUE
9081,2023-09-22,10,581,3,2,RED
10460,2023-09-10,4,300,2,9,BLUE
12255,2024-04-17,14,660,9,4,RED
20990,2024-12-26,16,480,4,9,BLUE
10903,2025-04-14,1,348,4,6,BLUE
10574,2025-12-05,20,424,9,5,RED
20959,2024-05-30,20,681,1,9,BLUE
16321,2023-09-10,4,740,1,4,BLUE
8833,2024-10-01,15,982,0,8,BLUE
15552,2025-10-28,22,913,5,4,RED
13478,2023-07-15,18,360,5,3,RED
15683,2024-04-16,1,512,2,4,BLUE
14934,2025-12-20,23,960,9,10,BLUE
21900,2023-06-27,14,966,10,2,RED
19893,2023-04-05,11,868,8,6,RED
13832,2024-06-01,10,1086,5,2,RED
381,2023-07-31,10,720,10,1,RED
14904,2025-04-17,11,1020,1,4,BLUE
14207,2023-06-26,27,480,7,6,RED
24164,2024-10-06,13,529,3,3,TIE
10934,2025-06-30,7,1186,1,2,BLUE
11510,2025-03-04,11,746,6,10,BLUE
7039,2023-10-06,15,1021,4,5,BLUE
24444,2024-03-23,14,356,1,7,BLUE
19039,2025-10-05,1,720,4,5,BLUE
20872,2024-05-05,14,540,5,5,TIE
17372,2025-04-01,13,300,2,9,BLUE
18697,2024-09-20,11,960,9,6,RED
12136,2024-10-02,20,699,0,0,TIE
22931,2025-06-04,13,420,5,3,RED
9664,2024-12-19,14,1017,5,1,RED
3387,2024-07-27,23,902,1,5,BLUE
4105,2025-02-13,25,705,2,0,RED
16673,2024-07-14,18,300,9,6,RED
6419,2024-07-30,13,551,7,6,RED
20835,2024-07-27,7,360,4,3,RED
614,2023-08-09,4,1179,10,6,RED
8838,2024-03-26,4,1088,4,7,BLUE
18809,2025-11-27,2,556,4,9,BLUE
11196,2025-07-14,11,660,9,1,RED
20358,2025-05-17,5,871,2,9,BLUE
21450,2023-12-07,7,673,6,7,BLUE
23418,2024-05-02,4,720,10,6,RED
10457,2024-02-15,10,1020,0,3,BLUE
3508,2024-10-22,6,817,0,8,BLUE
7409,2024-07-12,10,877,7,0,RED
12530,2024-08-03,3,934,8,9,BLUE
5336,2023-11-27,7,600,1,10,BLUE
24668,2024-05-09,20,449,2,6,BLUE
18716,2024-11-28,13,540,2,4,BLUE
686,2023-12-10,26,1020,10,8,RED
8664,2024-08-16,2,767,4,0,RED
1878,2023-07-17,8,899,10,1,RED
14666,2025-09-23,5,790,5,9,BLUE
9861,2024-03-12,19,577,10,3,RED
21994,2025-01-06,7,960,2,9,BLUE
12898,2023-08-30,18,1129,6,4,RED
12651,2023-11-24,29,1140,2,8,BLUE
324,2023-10-23,28,1200,3,10,BLUE
5094,2025-05-26,8,500,1,5,BLUE
9881,2024-12-22,24,300,3,0,RED
5828,2025-01-29,6,747,0,4,BLUE
6878,2023-10-19,11,515,5,10,BLUE
4268,2025-09-07,27,540,6,2,RED
24704,2024-04-19,16,783,4,4,TIE
23107,2024-12-07,16,692,10,1,RED
18419,2025-11-04,12,1168,3,7,BLUE
4247,2024-04-02,26,1198,7,2,RED
10999,2025-01-08,24,1200,5,4,RED
12424,2023-05-24,2,1090,1,0,RED
20011,2024-01-27,4,496,10,3,RED
6006,2025-04-18,30,1071,6,6,TIE
16875,2024-04-04,13,472,4,8,BLUE
5884,2025-01-22,23,658,8,7,RED
16108,2025-08-29,5,1021,4,3,RED
24728,,24,1153,7,0,RED
18380,2023-01-22,30,660,9,2,RED
2879,2025-02-05,25,1200,3,0,RED
18135,2023-10-07,22,528,2,5,BLUE
17569,2025-12-21,29,1175,0,7,BLUE
7926,2024-06-16,15,540,9,8,RED
6281,2025-08-03,28,397,0,2,BLUE
20750,2024-04-27,1,402,6,5,RED
19365,2025-10-02,28,752,6,10,BLUE
1436,2025-07-08,28,693,1,7,BLUE
370,2024-12-14,19,1041,1,10,BLUE
5128,2024-06-24,6,395,1,4,BLUE
15205,2025-09-25,23,1129,7,7,TIE
14207,2023-06-26,27,480,7,6,RED
3916,2024-02-20,6,540,3,2,RED
1064,2024-08-08,20,480,10,8,RED
2462,2023-06-11,27,954,0,8,BLUE
22209,2024-09-22,23,840,7,9,BLUE
10165,2025-02-10,13,372,10,8,RED
23334,2025-06-16,7,480,7,3,RED
22899,2023-06-02,9,960,10,8,RED
18812,2023-04-04,9,919,3,5,BLUE
13017,2025-06-03,15,420,2,3,BLUE
7653,2023-12-14,30,384,9,6,RED
1433,2023-10-12,9,596,2,10,BLUE
12769,2025-07-28,28,540,1,4,BLUE
21809,2025-08-16,17,1200,10,1,RED
14935,2024-12-11,3,448,9,7,RED
16336,2025-06-23,1,409,6,1,RED
11761,2025-11-09,7,547,8,2,RED
7852,2024-01-26,24,541,8,4,RED
16428,2024-12-20,22,817,1,5,BLUE
213,2023-06-15,12,421,3,3,TIE
3348,2025-08-11,10,360,2,3,BLUE
23389,2023-02-01,13,1080,5,6,BLUE
24064,2023-03-07,13,1140,9,4,RED
14758,2025-07-18,4,1080,0,1,BLUE
22734,2024-12-19,17,1022,9,3,RED
9790,2023-07-01,1,480,10,5,RED
20067,2024-01-07,17,1179,6,0,RED
2432,2025-11-03,28,997,3,9,BLUE
20306,2024-03-22,14,558,6,2,RED
20581,2024-07-20,5,470,2,7,BLUE
9522,2025-06-19,9,614,9,6,RED
4410,2024-08-21,13,690,7,3,RED
15170,2024-04-04,3,1020,9,0,RED
13480,2025-04-12,2,478,2,1,RED
17546,2025-01-18,25,511,3,6,BLUE
8778,2025-06-03,22,741,0,1,BLUE
510,2025-11-11,10,976,4,4,TIE
2811,2024-10-05,4,990,0,8,BLUE
24380,2025-05-27,3,983,0,9,BLUE
13715,2024-12-12,14,540,4,8,BLUE
3055,2024-08-08,20,422,7,2,RED
5041,2024-04-17,10,360,9,0,RED
988,2024-07-22,2,848,9,2,RED
2330,2024-12-04,30,689,7,8,BLUE
24565,2023-09-27,5,360,4,5,BLUE
22718,2025-04-04,19,999,0,7,BLUE
4708,2025-01-05,11,1099,9,6,RED
20281,2025-08-27,19,419,2,3,BLUE
1034,2024-12-02,13,300,2,1,RED
16023,2025-02-26,16,720,3,0,RED
10464,2025-12-01,1,1114,6,6,TIE
8773,2024-11-19,17,915,8,9,BLUE
11947,2023-07-14,30,975,1,3,BLUE
10545,2023-08-08,23,342,8,7,RED
21946,2024-09-11,18,1112,5,8,BLUE
15787,2023-08-18,1,480,5,1,RED
292,2024-12-18,23,970,7,6,RED
4536,2024-05-26,18,533,7,3,RED
6462,2023-02-09,17,1140,7,10,BLUE
16788,2023-03-05,2,540,3,6,BLUE
18771,2024-02-29,29,300,4,0,RED
10505,2025-08-18,17,715,3,5,BLUE
11266,2023-10-25,27,1092,3,8,BLUE
19545,2025-01-08,3,1059,9,1,RED
7430,2024-08-12,23,420,6,8,BLUE
20295,2024-04-28,30,653,8,6,RED
17333,2024-04-30,8,550,0,0,TIE
22522,2024-06-05,12,1080,0,7,BLUE
19339,2023-11-03,8,794,9,7,RED
13371,2025-06-30,29,513,7,10,BLUE
1994,,3,635,1,9,BLUE
18565,2025-07-15,16,392,8,10,BLUE
16172,2023-03-23,23,677,1,6,BLUE
16350,2025-05-13,24,698,6,2,RED
24658,2024-06-24,9,431,5,1,RED
12741,2025-02-12,11,655,0,7,BLUE
23995,2024-07-05,15,859,9,4,RED
918,2023-06-07,6,885,3,1,RED
22739,2023-01-07,13,447,10,7,RED
736,2025-02-06,21,780,9,1,RED
12533,2025-10-23,7,692,3,7,BLUE
4234,2023-03-22,9,567,7,8,BLUE
11915,2025-10-28,11,1140,8,2,RED
21025,2025-06-06,20,804,5,5,TIE
7595,2024-09-06,17,840,0,5,BLUE
24852,2023-12-23,3,480,9,3,RED
9325,2023-09-05,7,906,6,2,RED
19886,2024-04-03,13,540,7,6,RED
20784,2025-11-05,2,1095,8,1,RED
8952,2025-05-25,20,1140,8,8,TIE
3077,2024-04-18,2,660,7,5,RED
3946,2024-07-22,5,1140,2,1,RED
3215,2023-12-08,6,360,0,4,BLUE
1329,2024-09-25,14,900,7,5,RED
17681,,23,420,3,6,BLUE
2461,2025-03-23,27,1200,6,10,BLUE
20021,2023-08-08,8,900,10,0,RED
15087,2024-10-05,6,1200,4,3,RED
9046,2025-01-06,3,509,0,10,BLUE
3036,2023-03-12,13,948,9,6,RED
19635,2023-03-07,25,960,7,3,RED
15683,2024-04-16,1,512,2,4,BLUE
24387,2023-02-02,19,1020,1,7,BLUE
10291,2024-10-07,9,385,8,10,BLUE
22853,2023-10-23,25,757,6,4,RED
2302,2024-11-05,2,1182,5,7,BLUE
20079,2023-01-27,23,465,1,7,BLUE
16720,2023-12-20,16,900,5,0,RED
16155,2025-03-18,4,1013,9,2,RED
9165,2023-12-14,4,838,3,0,RED
14796,2024-03-26,27,960,8,4,RED
18467,2024-11-04,6,730,8,1,RED
10776,2023-06-29,5,846,8,6,RED
4665,2025-11-23,9,339,8,9,BLUE
11655,2023-04-03,4,780,4,5,BLUE
13387,2023-03-20,7,392,8,5,RED
13353,2024-01-10,17,1041,6,8,BLUE
5742,2024-01-25,6,670,3,6,BLUE
22934,2025-09-09,21,540,6,0,RED
21123,2025-06-08,7,500,2,10,BLUE
13676,2023-11-15,3,566,5,2,RED
14424,2024-09-04,8,1029,6,6,TIE
13361,2023-12-02,12,1050,1,5,BLUE
4034,2024-02-17,20,691,5,9,BLUE
18519,2023-12-10,9,1140,1,6,BLUE
12459,2023-03-22,24,1140,1,2,BLUE
21580,2025-03-23,12,741,4,7,BLUE
19809,2024-04-10,16,818,7,2,RED
11650,2025-11-26,13,720,7,4,RED
10035,2024-08-16,30,565,10,7,RED
6078,2023-02-14,6,1200,4,10,BLUE
21246,2025-06-23,23,1090,4,4,TIE
20626,2024-05-01,13,600,9,5,RED
3579,2025-03-11,10,1004,0,9,BLUE
3723,2025-05-26,7,1169,2,4,BLUE
24978,2025-07-12,25,761,1,0,RED
14785,2025-09-11,20,980,7,2,RED
16966,2024-03-10,17,918,2,8,BLUE
349,2024-07-25,24,521,2,6,BLUE
9233,2024-07-21,7,687,8,2,RED
3732,2024-01-14,4,771,9,3,RED
10311,2024-01-24,22,336,0,5,BLUE
12607,2023-08-20,29,1143,5,5,TIE
23485,2024-07-29,18,1020,5,8,BLUE
7655,2023-05-20,19,642,2,2,TIE
38,2025-10-21,10,660,0,4,BLUE
7138,2025-01-29,8,682,4,10,BLUE
24106,2024-01-22,2,1024,8,2,RED
2025,2025-10-25,5,374,6,4,RED
11457,2024-11-26,4,397,0,8,BLUE
11335,2025-07-02,11,583,5,6,BLUE
10133,2025-04-14,8,1055,7,0,RED
20931,2024-06-14,5,875,2,9,BLUE
15376,2025-11-11,11,1084,7,8,BLUE
4508,2024-10-30,26,840,5,3,RED
12641,2024-01-05,10,940,2,10,BLUE
7060,2024-12-29,11,300,6,9,BLUE
14978,2023-10-09,16,1020,7,4,RED
9933,2023-01-21,24,360,0,9,BLUE
18058,2024-06-11,13,840,4,2,RED
6024,2024-12-27,11,720,6,5,RED
21666,2025-04-02,22,1170,7,1,RED
10961,2024-12-07,24,895,2,3,BLUE
15499,2024-07-11,10,728,7,4,RED
4625,2025-05-23,12,960,10,1,RED
3323,2023-12-20,2,900,4,8,BLUE
4929,2024-03-26,30,377,9,2,RED
5580,2024-11-30,12,411,3,0,RED
20725,2024-07-09,11,908,0,4,BLUE
15261,2024-12-29,15,454,9,6,RED
14913,2023-10-26,10,1200,1,6,BLUE
2210,2025-10-29,30,1147,0,4,BLUE
2066,2024-01-19,7,1130,8,6,RED
23838,2023-09-20,3,752,9,3,RED
11492,2024-09-10,6,399,3,7,BLUE
17092,2025-10-10,30,420,5,1,RED
15085,2024-01-11,1,600,10,5,RED
13833,2024-10-05,18,1078,7,0,RED
8344,2023-09-01,4,1131,3,10,BLUE
20849,2023-09-02,5,1080,4,0,RED
19012,2024-01-26,24,480,0,4,BLUE
22338,2024-01-22,15,900,10,8,RED
7935,2025-07-14,1,390,0,7,BLUE
2163,2024-05-23,19,964,3,9,BLUE
2664,2023-11-18,8,1087,3,4,BLUE
4075,2025-03-14,20,360,10,5,RED
18855,2025-02-09,25,1125,9,6,RED
11202,2025-09-26,17,960,7,2,RED
19259,2023-05-26,17,420,7,0,RED
8333,2025-10-16,16,912,1,1,TIE
17804,2025-11-30,18,540,8,3,RED
4718,2024-01-15,9,475,2,6,BLUE
2540,2023-03-18,15,789,3,8,BLUE
17338,2024-05-15,23,1080,5,4,RED
2710,2023-06-16,14,480,5,5,TIE
10056,2023-11-07,27,429,2,0,RED
4538,2024-04-06,4,563,0,10,BLUE
20942,2023-03-26,24,785,5,5,TIE
22496,2023-08-17,1,682,6,3,RED
16161,2025-04-15,20,900,1,8,BLUE
3153,2024-06-08,21,1169,4,2,RED
14762,2025-01-05,3,600,9,2,RED
1702,2023-06-16,2,577,9,9,TIE
1038,2025-12-30,8,572,3,4,BLUE
11573,2023-05-05,6,487,8,1,RED
24217,2025-03-26,24,513,3,2,RED
7087,2025-09-12,28,682,1,1,TIE
8480,2025-10-31,9,784,5,2,RED
8014,2024-06-11,8,579,4,10,BLUE
11048,2025-12-04,15,715,8,9,BLUE
903,2025-05-01,4,857,10,8,RED
24273,2023-01-29,14,660,6,3,RED
6479,2024-09-06,11,840,4,7,BLUE
14680,2025-11-28,18,670,5,8,BLUE
16258,2024-03-07,11,471,5,3,RED
9662,2025-09-03,5,454,4,7,BLUE
3201,2025-07-28,30,1091,0,5,BLUE
21693,2024-04-27,14,827,6,8,BLUE
18394,2025-03-04,5,1081,6,10,BLUE
216,2025-05-18,3,520,8,6,RED
24919,2025-05-24,30,453,0,10,BLUE
20113,2025-06-19,4,1151,3,4,BLUE
10716,,4,811,10,5,RED
11990,2023-10-20,12,1098,0,1,BLUE
13934,2024-11-30,6,619,5,1,RED
3090,2025-08-24,21,1020,0,10,BLUE
23787,2023-07-12,26,558,9,9,TIE
12327,2024-01-14,7,382,0,7,BLUE
2567,2025-03-04,7,807,1,8,BLUE
6430,2023-09-21,3,531,6,9,BLUE
16926,2025-09-04,13,1153,1,5,BLUE
14935,2024-12-11,3,448,9,7,RED
8633,2025-08-30,16,660,9,8,RED
8236,2025-12-30,25,1140,2,2,TIE
6594,2025-11-09,30,420,4,3,RED
5394,2024-09-03,24,454,8,9,BLUE
5687,2025-01-14,16,431,1,8,BLUE
1309,2023-09-24,4,600,2,9,BLUE
16030,2023-08-16,19,923,1,3,BLUE
3139,2023-12-26,22,759,7,7,TIE
16241,2025-12-02,30,810,2,6,BLUE
12054,2024-04-01,7,827,6,7,BLUE
11224,2025-02-25,17,960,8,8,TIE
13094,2025-05-10,28,420,3,5,BLUE
2117,2025-10-04,22,715,8,4,RED
20188,2024-09-19,10,1033,0,2,BLUE
22354,2023-08-25,12,1063,9,9,TIE
4480,2024-10-14,14,879,9,1,RED
7479,2023-02-28,27,870,10,7,RED
2601,2023-04-02,23,992,0,5,BLUE
8345,2023-02-09,30,540,2,4,BLUE
2365,2024-10-23,10,761,3,6,BLUE
3371,2024-04-29,21,1167,10,5,RED
12725,2023-06-22,26,395,7,5,RED
230,2024-07-12,9,900,10,5,RED
23092,2023-04-18,4,300,8,0,RED
1147,2025-11-30,17,300,1,9,BLUE
2143,2024-11-11,10,608,1,2,BLUE
1305,2024-07-02,15,649,5,8,BLUE
15152,2023-02-11,6,473,8,2,RED
12515,2025-08-24,16,740,0,7,BLUE
23784,2024-07-23,8,1125,7,9,BLUE
23955,2024-05-21,7,1192,2,6,BLUE
23960,2025-10-14,11,836,0,9,BLUE
21265,2025-05-06,9,755,3,1,RED
13468,2025-07-06,13,488,3,2,RED
15440,2023-08-21,22,623,5,3,RED
13862,2025-01-25,14,1140,10,0,RED
14302,2023-03-12,16,780,4,4,TIE
11022,2024-03-27,7,626,4,5,BLUE
3267,2023-12-25,17,751,3,2,RED
21485,2024-02-26,10,686,5,9,BLUE
10114,2024-08-31,22,533,2,3,BLUE
13891,2023-05-15,8,430,3,4,BLUE
17186,2025-02-20,8,698,2,9,BLUE
9879,2023-04-18,16,656,0,10,BLUE
23180,2023-11-16,2,845,9,6,RED
4098,2024-05-17,2,899,1,9,BLUE
17547,2023-06-26,20,1140,10,7,RED
19319,2024-05-15,21,1200,2,1,RED
5678,2023-01-10,23,848,6,2,RED
12675,2023-09-07,13,363,2,2,TIE
3369,2024-03-25,8,720,3,3,TIE
3905,2023-06-21,20,360,4,1,RED
6827,2025-03-13,21,937,0,7,BLUE
1284,2025-02-09,17,675,9,4,RED
8796,2023-11-29,12,1094,3,4,BLUE
15926,2025-11-18,18,702,10,4,RED
3497,2024-08-16,9,866,0,0,TIE
20354,2024-05-15,20,1053,1,9,BLUE
5990,2023-09-10,9,774,5,0,RED
8893,2025-06-28,30,495,5,7,BLUE
8840,2023-08-23,30,920,2,6,BLUE
24342,2024-12-21,17,870,7,1,RED
6981,2023-05-08,10,900,8,10,BLUE
15423,2024-11-30,7,724,0,2,BLUE
18836,2023-01-28,11,625,7,3,RED
11625,2023-08-24,26,428,9,1,RED
23384,2023-03-03,20,1031,4,1,RED
5561,2025-11-14,13,1052,2,5,BLUE
22559,2023-03-06,14,783,4,8,BLUE
1945,2024-01-17,7,900,4,0,RED
17572,2025-03-31,13,780,5,10,BLUE
24858,2024-08-01,11,784,6,5,RED
11545,2024-02-29,18,1140,6,2,RED
9816,2023-10-08,30,919,9,10,BLUE
7755,2025-10-20,2,407,0,8,BLUE
21367,2024-04-20,19,1109,7,7,TIE
2898,2025-12-29,24,780,0,10,BLUE
7276,2023-11-26,16,1098,4,6,BLUE
13787,2025-10-08,27,300,6,3,RED
4702,2025-11-14,18,300,7,2,RED
1126,2023-11-09,16,923,10,4,RED
8879,2024-12-01,20,1020,7,5,RED
15737,2025-08-11,24,1103,9,8,RED
22359,2025-04-09,9,1177,4,0,RED
24886,2023-08-05,11,1200,3,10,BLUE
3220,2025-08-29,8,937,2,1,RED
152,2024-02-05,10,1080,0,8,BLUE
8340,2025-09-24,10,937,4,3,RED
15157,2025-03-02,11,943,0,8,BLUE
17919,2024-04-20,28,678,8,0,RED
24684,2023-09-24,5,325,9,1,RED
23667,2024-02-04,18,587,3,6,BLUE
19613,2023-12-15,16,840,7,9,BLUE
8511,2025-12-29,7,590,8,7,RED
12069,2025-07-15,14,678,6,8,BLUE
21071,2023-09-09,26,1047,9,3,RED
2451,2025-07-20,15,373,0,5,BLUE
3820,2025-11-20,9,545,5,8,BLUE
3263,2024-01-26,10,1080,10,9,RED
3021,2023-02-01,12,420,6,3,RED
323,2023-05-29,20,597,0,0,TIE
24008,2023-03-26,25,378,8,2,RED
17041,2025-03-14,3,660,3,5,BLUE
18389,2023-02-28,22,804,3,0,RED
12656,2024-03-31,7,539,1,1,TIE
3929,2024-12-26,13,840,5,10,BLUE
4797,2023-09-22,5,540,2,0,RED
20221,2023-01-15,19,695,2,8,BLUE
12290,2023-12-11,24,645,3,9,BLUE
23235,2025-03-24,16,891,2,8,BLUE
3716,2025-08-03,7,983,9,8,RED
14740,2023-10-15,10,802,7,3,RED
3804,2023-09-28,24,780,1,6,BLUE
3119,2023-02-01,28,600,2,5,BLUE
5347,2025-05-29,29,780,9,6,RED
21244,2024-08-09,17,836,0,4,BLUE
4359,2025-08-14,8,960,8,2,RED
23761,2023-08-27,27,561,10,2,RED
15963,2025-04-23,26,440,9,7,RED
10573,2023-11-11,13,940,5,3,RED
12202,2025-11-10,10,840,1,9,BLUE
16597,2024-11-16,11,600,10,0,RED
18605,2024-11-04,18,1140,8,8,TIE
20439,2023-03-14,12,480,7,10,BLUE
22533,2023-09-10,24,807,8,1,RED
7742,2025-02-11,15,1013,1,0,RED
23646,2023-11-09,8,1140,3,7,BLUE
22257,2024-06-23,9,379,0,5,BLUE
6631,2023-08-31,12,720,2,1,RED
17722,2024-04-15,8,840,10,10,TIE
22242,2025-07-14,28,938,0,7,BLUE
12461,2024-03-06,15,480,4,1,RED
18386,2024-03-14,25,588,5,2,RED
5147,2023-06-12,19,896,5,2,RED
22589,2023-11-03,2,840,7,6,RED
15694,2025-07-21,4,503,4,1,RED
3665,2025-09-25,30,579,10,9,RED
9458,2024-08-16,22,480,7,0,RED
15277,2023-05-31,20,609,4,8,BLUE
3044,2023-10-07,19,544,9,2,RED
20612,2023-08-10,18,1020,3,8,BLUE
12774,2024-04-30,18,1020,2,2,TIE
18124,2025-10-22,14,720,8,9,BLUE
886,2023-07-05,12,397,9,4,RED
14597,2023-01-27,24,1020,10,3,RED
17140,2024-05-15,23,378,0,6,BLUE
9677,2023-11-03,13,1139,3,0,RED
12526,2023-02-03,16,1048,5,6,BLUE
17782,2025-06-16,7,720,4,0,RED
23000,2025-03-24,14,1156,10,3,RED
22930,2025-02-06,17,1084,1,10,BLUE
6611,2024-02-04,24,707,4,9,BLUE
